,id,name,host_id,host_name,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
11678,51446515,"""Cozy and colorful apartment in Bangna",271194608,Hh,Bang Na,13.66167,100.60548,Private room,330,30,0,,,1,0,0
11679,50287062,Spacious studio room with balcony in CBD #Blue,23973750,Vee,Sathon,13.72056,100.5468,Entire home/apt,850,1,0,,,4,268,0
11680,51457524,City Center★1BR w/Rooftop Pool+Running park/7m-BTS,267746594,Windy,Khlong Toei,13.72635,100.56766,Entire home/apt,1399,30,6,2022-11-26,0.43,37,114,5
11681,51483282,Sterilized♡50%Off-35sqmNiceView1BR@BTS E12Udomsuk,66923696,Panda,Bang Na,13.68273,100.61089,Entire home/apt,893,90,0,,,48,106,0
11682,51483674,♡50%OFF✿Luxury1BR@BTS Thonglor 10m,66923696,Panda,Khlong Toei,13.72451,100.57747,Entire home/apt,2001,1,19,2022-12-15,3.85,48,37,19
11683,51506581,Ideo O2 曼谷Bangna区 一室一厅一厨一卫 三万平森林轻氧公寓 超大网红打卡泳池等多项设施,102982764,David,Bang Na,13.67237,100.60551,Entire home/apt,399,120,0,,,1,365,0
11684,50298738,Convenience Place walking distance from BTS Nana,186524109,Thiphaphan,Vadhana,13.74211,100.55875,Entire home/apt,500,30,0,,,1,0,0
11685,50314680,城市中心 Supalai Elite Surawong 沙吞金融区 BTS轻轨环线92,342113311,George,Bang Rak,13.73021,100.52401,Entire home/apt,1033,27,3,2022-11-09,0.42,40,47,3
11686,50317016,Taladnoi Paint House Homestay,324456745,Saowaros,Samphanthawong,13.73323,100.51376,Private room,6000,1,0,,,5,365,0
11687,49858353,Senior apartment near MRT Rama 9,402093105,Hi Gravity,Huai Khwang,13.75966,100.56807,Entire home/apt,2413,1,6,2022-08-15,0.32,45,229,5
11688,49940775,Sub-urban Rama IX,28093266,Kornpat,Suanluang,13.74426,100.63147,Entire home/apt,935,28,0,,,2,334,0
11689,49954378,♥Sasi 305 : Deluxe Room @MRT Huai-Khwang/Free WiFi,240603715,Sasikarn,Huai Khwang,13.76807,100.58073,Private room,1290,1,2,2022-02-18,0.11,31,332,1
11690,49954567,✿Sasi 104 : Family Room@MRT Huai-Khwang/Free WiFi,240603715,Sasikarn,Huai Khwang,13.76838,100.58223,Private room,2400,2,1,2022-04-21,0.12,31,266,1
11691,49957878,The best view in Bangkok with largest park & shop,62211407,May,Chatu Chak,13.80487,100.556,Entire home/apt,120000,25,0,,,2,358,0
11692,49980821,อพาร์ทเม้นท์ อรุณรุ่ง,403060263,Anna,Bang Sue,13.82018,100.53088,Private room,600,1,0,,,1,365,0
11693,51515924,An Ideal Family Condo,58807166,Warot,Saphan Sung,13.76672,100.68038,Entire home/apt,835,2,0,,,1,319,0
11694,49988251,LUMPINI PLACE RAMA9,257767442,ทวีสิงห์,Huai Khwang,13.74973,100.5987,Entire home/apt,753,7,6,2022-12-16,0.49,10,71,5
11695,49989965,Corner 40sqm apartment 25F at Life Condo Suk. 48,403161247,Phensiri,Khlong Toei,13.711717,100.59491,Entire home/apt,800,30,5,2022-09-01,0.33,1,270,3
11696,49997930,Luxury condominium apartment connected to Nana BTS,3891159,Andrea,Vadhana,13.73965,100.55733,Entire home/apt,1100,28,4,2022-09-06,0.32,1,274,3
11697,50060986,"Bangkok：Bangna,三露天泳池 健身房 台球室 足球场 瑜伽室 桑拿房等一应俱全(24)",342113311,George,Bang Na,13.67401,100.60363,Entire home/apt,636,90,3,2022-09-13,0.33,40,289,3
11698,50063156,25% OFF Amazing BKK Luxury Studio nr BTS Phayathai,19266319,Alex,Ratchathewi,13.75588,100.54007,Entire home/apt,1259,28,11,2022-12-01,0.72,36,36,9
11699,50063821,"Awesome Value, Great LOCATION. NICE room near Mall",342489404,Sakhun,Lat Krabang,13.75859,100.78416,Private room,346,2,0,,,1,365,0
11700,51516159,Siamese Sukhumvit 87-1BR Duplex near BTS On Nut,412845925,Siamese Exclusive,Phra Khanong,13.701551,100.603775,Entire home/apt,2762,1,3,2021-12-12,0.19,7,326,0
11701,50075223,Noble Refine Sukhumvit26 1 bed,12418704,Ping,Khlong Toei,13.72901,100.56984,Entire home/apt,3500,29,5,2022-12-01,0.27,2,303,2
11702,50076358,✿全新♡Local生活便利✿高层池景房•市区•BTS@ONNUT•可做饭•近莲花超市夜市B#092,66923696,Panda,Khlong Toei,13.70697,100.60036,Entire home/apt,1100,1,13,2022-10-31,0.86,48,245,12
11703,50079751,Local生活便利-高层池景房•市区•BTS@ONNUT•可做饭•近莲花超市夜市B#85,66923696,Panda,Phra Khanong,13.70338,100.60094,Entire home/apt,1009,1,13,2022-10-09,0.86,48,170,11
11704,50082018,HighFloor-SuperView2BR@HABITO-BTS-ONNUTBigC-184,66923696,Panda,Vadhana,13.70856,100.60444,Entire home/apt,1200,1,2,2021-12-31,0.15,48,0,1
11705,50091366,"New condo,Luxury,yearly special discount,Free WiFi",161917978,Yazmin,Vadhana,13.71472,100.59722,Entire home/apt,790,60,3,2022-12-08,0.43,3,295,3
11706,50105794,"Balcony Unit w/Full Service&Private Transfer, Siam",5735895,Pariya,Parthum Wan,13.74949,100.52392,Entire home/apt,1786,2,1,2022-09-23,0.31,3,352,1
11707,50108837,Next to BTS★45sqm 1BR High FL. w/Pool-3m Icon Siam,404282182,Pang,Khlong San,13.7204,100.50499,Entire home/apt,1099,28,3,2022-09-04,0.26,1,143,3
11708,50352006,Thong Lo's stylish 1+ BR (Sukhumvit 36),62075045,Tanapong,Khlong Toei,13.722536,100.577042,Entire home/apt,1450,9,3,2022-02-19,0.21,3,0,2
11709,50354861,Asoke's High FL. 1 BR near Terminal 21 & Park,62075045,Tanapong,Khlong Toei,13.72271,100.56039,Entire home/apt,1674,10,6,2022-12-23,0.49,3,293,6
11710,50373616,ลุมพินีวิลล์รามคำแหง 26,406509154,Phanu,Bang Kapi,13.75493,100.63114,Entire home/apt,1200,1,0,,,1,365,0
11711,51565744,Noisy House HomeStay Donmuang,417742234,Chet,Don Mueang,13.920244,100.576614,Private room,850,1,0,,,1,365,0
11712,50404732,Family Choice♥Extra Large 2BR with Bathtub-3m BTS,267746594,Windy,Vadhana,13.72297,100.58465,Entire home/apt,3399,28,5,2022-12-04,0.58,37,95,5
11713,50408353,Spectacular WOW Duplex Tasteful Decor Central BKK,192108273,Kwok Eng Allan,Parthum Wan,13.743,100.54528,Entire home/apt,3755,30,1,2022-11-06,0.57,1,340,1
11714,50413862,Life Asok–Rama9 MRT:Phra Ram9 空中花园+双泳池+健身房及共享空间10,342113311,George,Din Daeng,13.75613,100.56298,Entire home/apt,1109,60,5,2022-08-12,0.3,40,362,3
11715,50424495,BANGKOK New! Condo  BTS  On Nut   Station  230M,118743647,Kate,Phra Khanong,13.70344,100.60251,Entire home/apt,790,180,0,,,4,0,0
11716,50427163,Bambi Chocolate Mint Box Airport Condominium,52278227,Thanyapat,Lat Krabang,13.72288,100.73376,Private room,600,1,0,,,1,210,0
11717,50444390,MRT Subway Wat Mangkon COZY condominium#5,26736483,K,Pom Prap Sattru Phai,13.7427,100.50975,Entire home/apt,969,1,28,2022-12-21,2.03,89,352,26
11718,50125715,Let’s Kill This LOVE,404465352,คมสัน,Sathon,13.71933,100.5402,Private room,500,1,0,,,1,90,0
11719,51570306,Executive Condo Rhythm Sukhumvit 36-38 High Floor,417415339,Rahim,Khlong Toei,13.72187,100.576904,Entire home/apt,875,84,5,2022-12-06,0.48,1,115,5
11720,51581374,Sky-Pool※Asok&Nana BTS※King bed-742,66923696,Panda,Khlong Toei,13.73562,100.55874,Entire home/apt,2643,1,9,2022-09-29,0.64,48,152,7
11721,51581579,Sterilized♡50%OFF♡HoneyBTS OnNutDuplexPool(3P)51,66923696,Panda,Khlong Toei,13.70649,100.59985,Entire home/apt,2076,1,16,2022-12-21,1.37,48,127,16
11722,51599636,"中央豪庭 15 sukhumvit residences,BTS：Nana,Asok,(362)",342113311,George,Vadhana,13.74232,100.55924,Entire home/apt,1099,180,0,,,40,282,0
11723,51600039,"Bangkok：Bangna,三露天泳池 健身房 台球室 足球场 瑜伽室 桑拿房等一应俱全(79)",342113311,George,Bang Na,13.6741,100.60361,Entire home/apt,636,180,0,,,40,285,0
11724,51609706,Monthly! CENTRAL+2 beds@BTS Asok&MRT SUKHUMVIT(08),4385665,Yefeng,Khlong Toei,13.73455,100.5584,Entire home/apt,3493,1,19,2022-11-26,1.16,24,65,12
11725,51622151,Sky-Pool※Asok&Nana BTS※King bed,66923696,Panda,Khlong Toei,13.73557,100.55884,Entire home/apt,3500,1,2,2022-03-30,0.18,48,153,2
11726,51622225,Sky-Pool※Asok&Nana BTS※King bed,66923696,Panda,Khlong Toei,13.73583,100.55707,Entire home/apt,1774,1,7,2022-12-03,0.77,48,153,7
11727,51622276,✿全新♡Local生活便利✿高层池景房•市区•BTS@ONNUT•可做饭•近莲花超市夜市B#E9,66923696,Panda,Khlong Toei,13.70704,100.60017,Entire home/apt,1157,1,25,2022-12-17,1.99,48,175,24
11728,51624889,Near The Grand Palace/ASOK Station/Sukhumvit,341188013,Kara,Khlong Toei,13.73555,100.55883,Entire home/apt,2986,1,31,2022-11-12,1.91,32,358,24
11729,51624957,Near The Grand Palace/ASOK Station/Sukhumvit,314945555,Nana,Khlong Toei,13.73627,100.55694,Entire home/apt,2271,1,16,2022-12-15,1.02,49,358,14
11730,51627224,BTS Nana*Pool&Gym on same fl. *NiteLife*7/11*Shops,153793,Pemika,Vadhana,13.74302,100.55349,Entire home/apt,1200,2,41,2022-12-13,2.99,13,84,35
11731,51665663,Local lifestyle in BKK near MEGA BANGNA,145599015,Jane,Pra Wet,13.67087,100.68121,Entire home/apt,407,1,0,,,1,365,0
11732,51673745,Siamese Sukhumvit 87-1BR Duplex near BTS On Nut,417308207,Siamese Sukhumvit 87,Phra Khanong,13.701551,100.603775,Private room,3461,1,263,2022-12-14,18.31,1,364,246
11733,51674969,1min to BTS On-Nut/2BR-Highfloor-Poolview-Sunny,66923696,Panda,Vadhana,13.70674,100.60212,Entire home/apt,1661,1,26,2022-12-14,2.61,48,157,26
11734,51675130,Local生活便利-高层泳池view•市区•BTS@ONNUT•可做饭•近莲花超市夜市B#952,66923696,Panda,Vadhana,13.70524,100.60174,Entire home/apt,1182,1,11,2022-12-13,0.91,48,147,11
11735,51675314,❤逛街方便❤曼谷市中心Asok站旁※近T21商场※无边泳池※韩国城※可做饭-742,66923696,Panda,Khlong Toei,13.73745,100.55741,Entire home/apt,3500,1,2,2022-06-02,0.27,48,177,2
11736,51675318,逛街方便-曼谷市中心Asok站旁※近T21商场※无边泳池※韩国城※可做饭-742,66923696,Panda,Khlong Toei,13.73684,100.55923,Entire home/apt,2857,1,21,2022-11-29,1.47,48,177,19
11737,51675987,บ้านใกล้ สนามบินดอนเมือง,418669946,Narumol,Don Mueang,13.94626,100.59324,Entire home/apt,1000,1,0,,,1,365,0
11738,50458519,Hyde Sukhumvit 11 ★ 2B2B&Netflix ★350m to BTS NANA,178620327,Aekasith,Vadhana,13.74468,100.5573,Entire home/apt,3000,2,8,2022-11-24,0.48,2,338,2
11739,51678350,Life Asok–Rama9 空中花园泳池健身房及共享空间 MRT:Phra Ram9 (40),342113311,George,Ratchathewi,13.75435,100.56309,Entire home/apt,969,90,2,2022-08-01,0.21,40,272,2
11740,50463056,"Cheap!!! Near bts,Many restaurant and coffee shop.",94947814,Napasorn,Thon buri,13.71227,100.49351,Private room,612,1,0,,,1,0,0
11741,51706065,ห้องเช่า สะพานใหม่ เพิ่มสิน วัชรพล สายไหม,418891561,Chadaphat,Sai Mai,13.89353,100.62768,Private room,335,1,0,,,1,365,0
11742,50482002,✰ Stylish 1BR 3min-walk BTS Prompong GymPoolWifi,178620327,Aekasith,Khlong Toei,13.72878,100.5701,Entire home/apt,2100,28,8,2022-12-12,0.47,2,148,6
11743,50508962,Cozy 1 Bedroom walkable to Sathorn BTS ChongNonsri,15419517,Isavaret,Sathon,13.71808,100.5337,Entire home/apt,1200,25,2,2022-11-08,0.73,5,64,2
11744,50529325,New Open! CENTRAL BANGKOK @BTS Asok&MRT SUKHUMVIT,4385665,Yefeng,Khlong Toei,13.73739,100.55908,Entire home/apt,3700,1,43,2022-12-24,2.38,24,50,38
11745,50529962,Apartment in Ekkamai 1 bedroom.,355875159,Jesus,Vadhana,13.7323,100.59371,Entire home/apt,1080,1,18,2022-12-22,2.97,1,348,18
11746,50530610,Monthly・2BRAsok&Sukhumvit#Near Terminal 21&Nana#4F,4385665,Yefeng,Khlong Toei,13.73694,100.55735,Entire home/apt,4140,1,34,2022-12-27,2.38,24,82,26
11747,50530745,Monthly・2BR@Asok&Sukhumvit#NearTerminal 21#Max4#4F,4385665,Yefeng,Khlong Toei,13.73514,100.55745,Entire home/apt,4384,1,31,2022-12-04,2.36,24,73,30
11748,50530924,5F&2BR@Asok&Sukhumvit#Near Terminal 21&Nana#Max4,4385665,Yefeng,Khlong Toei,13.7364,100.55764,Entire home/apt,4509,1,7,2022-12-20,0.39,24,79,6
11749,50532164,Monthly! 7F100m2~!2BR Sukhumvit#Terminal 21#3Beds,4385665,Yefeng,Khlong Toei,13.7369,100.55898,Entire home/apt,7830,1,44,2022-12-15,2.43,24,63,37
11750,50532301,Monthly Condo 5 minutes from BTS Nana Station,408287132,Chatdao,Vadhana,13.74277,100.55583,Private room,1000,30,0,,,1,329,0
11751,50554842,2BR！New! Near The Grand Palace/ASOK Station/Pool,52161947,Noons,Khlong Toei,13.73707,100.55911,Entire home/apt,4771,1,35,2022-12-23,2.04,99,345,34
11752,50567732,Charming 1BR★Stunning Rooftop pool&Sunbath-4m BTS,267746594,Windy,Khlong Toei,13.72222,100.5652,Entire home/apt,1628,30,7,2022-11-30,0.43,37,111,6
11753,50572130,Monthly! 8F! CENTRAL#2 beds@BTS Asok&MRT SUKHUMVIT,4385665,Yefeng,Khlong Toei,13.73561,100.55882,Entire home/apt,3563,1,23,2022-12-03,1.7,24,71,21
11754,50648189,1 min-BTS★Modern 1BR w/Aqua Cycling & Outdoor Pool,304793117,Pang,Khlong San,13.72082,100.4986,Entire home/apt,1799,45,6,2022-12-01,0.42,2,114,4
11755,50712775,วริษาเพลส อพาร์ทเม้นท์,268904911,Sakarin,Lak Si,13.8709,100.55532,Private room,480,1,0,,,5,365,0
11756,50732727,"New! Artisan Rachada, Huai Khang 1BR 33sq/wifi/gym",201677068,Curry,Huai Khwang,13.76809,100.58184,Entire home/apt,2314,1,3,2022-12-22,0.17,228,351,1
11757,50146054,RAMADA PLAZA RESIDENCE BY WYNDHAM,400659207,เกรียงไกร,Khlong Toei,13.70839,100.59807,Private room,824,30,0,,,2,327,0
11758,50158355,Ramada Plaza By Wyndham Residence,400659207,เกรียงไกร,Khlong Toei,13.71266,100.59419,Private room,1545,30,0,,,2,83,0
11759,50159190,3 bedroom 150sqm. private space @BTS near iconsiam,240329444,Teerajit,Khlong San,13.71953,100.49648,Entire home/apt,3152,3,9,2022-11-19,1.22,1,142,9
11760,50181000,Condo bangkok- sathon/bangruk,405002700,Aumnad,Sathon,13.71342,100.51552,Private room,1000,3,0,,,1,365,0
11761,50188878,Budget Apt Near Nana and Asoke Skytrain Station,9550104,Krittiya,Vadhana,13.74095,100.55755,Entire home/apt,866,7,10,2022-10-29,0.57,13,167,7
11762,50199142,2BR！New! Near The Grand Palace/ASOK Station/4PPL,201677068,Curry,Khlong Toei,13.73529,100.55877,Entire home/apt,7214,1,23,2022-12-04,1.22,228,358,20
11763,50199899,New room at Blossom Sathon near BTS Surasak900 m.,402742695,Sammy,Sathon,13.70621,100.519,Private room,866,1,3,2022-07-26,0.44,1,48,3
11764,50201222,1BR! !Near The Grand Palace/ASOK Station/Sukhumvit,52161947,Noons,Khlong Toei,13.73515,100.5589,Entire home/apt,2500,1,27,2022-11-30,1.93,99,360,24
11765,50205410,บ้านริมพระยา,405220576,Nok,Dusit,13.77675,100.50348,Entire home/apt,6000,1,0,,,1,160,0
11766,50205897,Retro-Minimal Cosy Apartment,12247470,Nym,Phra Khanong,13.69892,100.614,Entire home/apt,563,30,1,2022-10-31,0.51,1,336,1
11767,50218423,Bangkok KhlongTan 001｜10min PhromPhong BTS,196956555,璿璣,Khlong Toei,13.72399,100.56767,Entire home/apt,1280,3,14,2022-11-23,0.83,7,298,13
11768,50218739,Bangkok KhlongTan 003｜ CozyApt｜near Emporium mall,196956555,璿璣,Khlong Toei,13.72442,100.56814,Entire home/apt,1280,3,12,2022-11-09,0.65,7,303,9
11769,50221279,Private Studio Appartment By the River (2nd Floor),405377730,Methinee,Bang Phlat,13.78017,100.50011,Entire home/apt,1200,2,19,2022-12-26,3.45,3,338,19
11770,50225152,THE GOLDEN SKY SUITE 1 BR : WIFI/HIGH FLOOR,79624768,Eva,Huai Khwang,13.75553,100.57499,Entire home/apt,1343,2,13,2022-12-11,0.69,44,2,12
11771,52557637,คอนโดน่าอยู่เนื้อที่กว้างขวาง พร้อมที่จอดรถฟรี,407499012,Weerawech,Chatu Chak,13.828089714050291,100.56160736083984,Private room,500,1,0,,,1,365,0
11772,52562844,บ้านยาย,149871891,Tao,Thung khru,13.63299,100.50541,Private room,563,1,0,,,2,365,0
11773,52575541,COZY 1 BR APT NEAR BTS EKKAMAI,64995250,Bee,Vadhana,13.7297,100.58728,Entire home/apt,1100,5,11,2022-07-18,0.82,9,152,9
11774,52587795,"Cozy local City home, easy to commute",425673595,Manowut,Phasi Charoen,13.72468,100.4595,Private room,600,1,0,,,1,365,0
11775,52591746,Large bedroom apartment sukhumvit walkdistance BTS,171603843,Arisudan Gopal,Suanluang,13.71018,100.60593,Private room,650,1,10,2022-12-27,2.33,11,313,10
11776,52602618,Ladprao Studio Deluxe - 38 sqm,424936520,Baan Pirawit,Wang Thong Lang,13.79431,100.59493,Private room,516,30,1,2021-12-23,0.08,20,0,0
11777,52602619,Ladprao Suite - 38 sqm,424936520,Baan Pirawit,Wang Thong Lang,13.79289,100.59493,Private room,527,30,2,2022-11-29,0.15,20,180,1
11778,51717778,Nara Suite Residence Deluxe 404,132473239,Amb Ville,Yan na wa,13.699941,100.534241,Private room,850,1,0,,,25,86,0
11779,52603707,Ladprao Suite - 38 sqm,424936520,Baan Pirawit,Wang Thong Lang,13.78984,100.59879,Private room,583,30,0,,,20,180,0
11780,52606357,เจมส์เพลส,336073906,James,Bang Phlat,13.78772,100.49721,Private room,500,1,0,,,1,365,0
11781,51718100,Nara Suite Residence Deluxe ★504★,132473239,Amb Ville,Yan na wa,13.70071,100.53523,Private room,1190,1,1,2022-10-04,0.35,25,19,1
11782,51718914,曼谷舒适度假公寓两房二卫7,325788794,海进,Bang Phlat,13.798528,100.504913,Entire home/apt,850,30,0,,,11,303,0
11783,52621352,"19 fl, 1 Bed+1Bath, Bang Yi Khan MRT station-1905",2092389,Sirichol,Bang Phlat,13.77828,100.48708,Entire home/apt,990,20,9,2022-12-21,0.65,7,86,7
11784,51736827,Nara Suite Residence ★602★,132473239,Amb Ville,Yan na wa,13.70088,100.53344,Private room,1090,1,0,,,25,117,0
11785,52625603,"Long-term stay, 109sq.m Spacious 2BR, Ekamai BTS",7278395,Niramol,Vadhana,13.72524,100.58329,Entire home/apt,2000,30,3,2022-10-05,0.28,8,161,3
11786,51736936,Nara Suite Residence ★506★,132473239,Amb Ville,Yan na wa,13.69962,100.53331,Private room,1090,1,0,,,25,97,0
11787,52658352,Brand New! 1 bed apartment at Phra Khnong,28722261,Christy,Vadhana,13.71379,100.59914,Entire home/apt,829,4,25,2022-12-24,1.83,4,103,23
11788,51737096,Nara Suite Residence ★606★,132473239,Amb Ville,Yan na wa,13.69875,100.53365,Private room,1090,1,0,,,25,156,0
11789,51737195,Nara Suite Residence ★401A★,132473239,Amb Ville,Yan na wa,13.70019,100.5332,Private room,1090,1,0,,,25,160,0
11790,51737258,Nara Suite Residence ★406A★,132473239,Amb Ville,Yan na wa,13.70081,100.5336,Private room,1090,1,0,,,25,176,0
11791,51737322,Nara Suite Residence ★501A★,132473239,Amb Ville,Yan na wa,13.69888,100.53345,Private room,1090,1,0,,,25,160,0
11792,51739718,Siamese Exclusive 42-1BR Duplex near BTS Ekkamai,412845925,Siamese Exclusive,Khlong Toei,13.717441,100.585014,Entire home/apt,6739,1,37,2022-12-11,2.38,7,358,32
11793,50734720,Cozy Condo with Pool/Gym 5min walk BTS Phrakanong,409999802,Guillaume,Khlong Toei,13.71043,100.5936,Entire home/apt,1143,3,7,2022-12-06,0.5,2,301,5
11794,51741027,Siamese Exclusive 42-1BR near BTS/Gateway Ekkamai,412845925,Siamese Exclusive,Khlong Toei,13.710418,100.583771,Entire home/apt,6405,1,18,2022-12-13,1.41,7,352,14
11795,50743099,คอนโดสุขุมวิท 26 0854458550ราคาเช่า20000 บาทต่อเดือน,54742946,Bas,Khlong Toei,13.72462,100.57002,Private room,20000,1,0,,,1,365,0
11796,51786913,A designer's house in Sukhumvit,419522120,Lana,Phra Khanong,13.699337005615234,100.609130859375,Entire home/apt,3225,1,3,2022-12-22,3.0,1,157,3
11797,50755727,คอนโดใหม่ วิวสวยใกล้ bts ห้าแยกลาดพร้าว และ Mrt,124996229,Trirat,Chatu Chak,13.81159,100.55907,Entire home/apt,20000,365,0,,,2,362,0
11798,50756604,คอนโดใหม่ วิวสวยใกล้ bts/mrt 2สระว่ายน้ำ/2 ฟิตเนส,124996229,Trirat,Chatu Chak,13.81312,100.55911,Entire home/apt,700,180,0,,,2,365,0
11799,51812967,Balcony Studio 8mins to ekKamai BTS,416592214,Boss,Khlong Toei,13.71244,100.58596,Entire home/apt,1126,1,3,2022-12-01,0.34,6,363,3
11800,50782630,วริษา​เพลส อพาร์​ท​เม้นท์​,268904911,Sakarin,Lak Si,13.87143,100.55531,Private room,480,1,0,,,5,365,0
11801,50782635,วริษาเพลส อพาร์ตเมนต์,268904911,Sakarin,Lak Si,13.87061,100.55684,Private room,480,1,0,,,5,365,0
11802,50782753,วริษา​เพลส อพาร์​ท​เม้นต์​,268904911,Sakarin,Lak Si,13.86951,100.55718,Private room,480,1,0,,,5,365,0
11803,51813097,Cozy Studio large balcony 8mins to Ekkamai BTS,416592214,Boss,Khlong Toei,13.7128,100.58598,Entire home/apt,1000,1,14,2022-12-07,1.14,6,348,13
11804,50800936,วริษาเพลส อพาร์ตเมนต์,268904911,Sakarin,Lak Si,13.86986,100.55712,Private room,480,1,0,,,5,365,0
11805,50802053,Private Plunge Pool Villa 4 BR for Dinner Party!,240603715,Sasikarn,Suanluang,13.71241,100.63539,Private room,17286,1,1,2022-04-17,0.12,31,159,1
11806,51851676,Weekly・Monthly! 110m2~3BR!Sukhumv#Near Terminal 21,4385665,Yefeng,Khlong Toei,13.73566,100.55855,Entire home/apt,8691,1,26,2022-12-12,1.64,24,49,23
